t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776746373.944337,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.719301223754883,-3.7657999992370605
1776746374.044558,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.80552101135254,-3.7654008865356445
1776746374.144814,159.3,8.288343,122.525589,2.244308,0.698074,-0.013313,0.050714,-0.714104,26.80552101135254,-3.7654008865356445
1776746374.245028,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.80552101135254,-3.7654008865356445
1776746374.3452387,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.80552101135254,-3.7654008865356445
1776746374.4455013,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.80552101135254,-3.7654008865356445
1776746374.54573,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.80552101135254,-3.7654008865356445
1776746374.6459532,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.892902374267578,-3.765960454940796
1776746374.7461636,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.892902374267578,-3.765960454940796
1776746374.8463957,159.4,8.296063,122.608284,2.24894,0.698132,-0.013265,0.050762,-0.714044,26.892902374267578,-3.765960454940796
1776746374.946622,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.892902374267578,-3.765960454940796
1776746375.0468502,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.892902374267578,-3.765960454940796
1776746375.1471162,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.892902374267578,-3.765960454940796
1776746375.247342,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.892902374267578,-3.765960454940796
1776746375.3475811,159.5,8.306754,122.701752,2.249031,0.698109,-0.014109,0.051896,-0.713969,26.9805965423584,-3.7672603130340576
