t_wall,sim_t,vio_x,vio_y,vio_z,qx,qy,qz,qw,gt_x,gt_y
1776749365.5509622,27.4,-3.782245,17.908915,0.091349,0.708365,0.038325,-0.02277,-0.704437,-78.29978942871094,-0.999011218547821
1776749365.651152,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.29978942871094,-0.999011218547821
1776749365.7513878,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.29978942871094,-0.999011218547821
1776749365.8516273,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.29978942871094,-0.999011218547821
1776749365.9518347,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.29978942871094,-0.999011218547821
1776749366.0520766,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.29978942871094,-0.999011218547821
1776749366.1522663,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.21370697021484,-0.9830883145332336
1776749366.252492,27.5,-3.786502,17.99309,0.093185,0.708498,0.0371,-0.021585,-0.704406,-78.21370697021484,-0.9830883145332336
1776749366.3526988,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.21370697021484,-0.9830883145332336
1776749366.4529474,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.21370697021484,-0.9830883145332336
1776749366.55317,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.21370697021484,-0.9830883145332336
1776749366.6534107,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.21370697021484,-0.9830883145332336
1776749366.7537432,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.21370697021484,-0.9830883145332336
1776749366.8540046,27.6,-3.795045,18.085869,0.090984,0.708567,0.036774,-0.020978,-0.704372,-78.12938690185547,-0.9690762162208557
1776749366.954242,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.12938690185547,-0.9690762162208557
1776749367.0544624,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.12938690185547,-0.9690762162208557
1776749367.1546912,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.12938690185547,-0.9690762162208557
1776749367.2549388,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.12938690185547,-0.9690762162208557
1776749367.3551593,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.12938690185547,-0.9690762162208557
1776749367.4553874,27.7,-3.802854,18.174681,0.08947,0.708613,0.036399,-0.02034,-0.704364,-78.0433349609375,-0.9545114040374756
1776749367.555555,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-78.0433349609375,-0.9545114040374756
1776749367.655786,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-78.0433349609375,-0.9545114040374756
1776749367.7560155,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-78.0433349609375,-0.9545114040374756
1776749367.856252,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-78.0433349609375,-0.9545114040374756
1776749367.9564366,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-78.0433349609375,-0.9545114040374756
1776749368.056647,27.8,-3.804707,18.265181,0.085169,0.708623,0.035158,-0.019518,-0.704441,-77.95926666259766,-0.9396139979362488
