time,wx,wy,yaw,pitch,roll,imu_ax,imu_ay,imu_az
1774367226.513,-29.130,23.100,0.2052,-0.0812,-0.0021,0.7004,0.1428,9.7515
1774367226.616,-29.081,23.110,0.2052,-0.0813,-0.0021,0.6969,-0.0386,9.7301
1774367226.724,-29.032,23.120,0.2052,-0.0812,-0.0021,0.9750,1.1148,9.9443
1774367226.830,-28.983,23.130,0.2052,-0.0812,-0.0021,0.5812,0.3718,9.7271
1774367226.942,-28.934,23.140,0.2052,-0.0812,-0.0021,0.6510,-0.0337,9.7132
1774367227.049,-28.885,23.151,0.2052,-0.0812,-0.0021,0.7826,0.1687,9.8001
1774367227.160,-28.836,23.161,0.2052,-0.0812,-0.0021,0.6105,0.1992,9.7207
1774367227.270,-28.788,23.171,0.2052,-0.0812,-0.0021,0.8013,-0.8908,9.6859
1774367227.379,-28.739,23.181,0.2052,-0.0812,-0.0021,0.9761,1.1094,9.9439
1774367227.486,-28.690,23.191,0.2052,-0.0812,-0.0021,0.7437,-0.5147,9.6998
1774367227.597,-28.641,23.202,0.2052,-0.0812,-0.0021,0.9724,1.1033,9.9441
1774367227.709,-28.592,23.212,0.2052,-0.0812,-0.0021,0.6266,0.1260,9.7192
1774367227.817,-28.543,23.222,0.2052,-0.0812,-0.0021,0.8525,0.7575,9.8580
1774367227.924,-28.494,23.232,0.2052,-0.0812,-0.0021,0.7868,-0.7621,9.6916
1774367228.031,-28.445,23.242,0.2052,-0.0812,-0.0021,0.9714,1.1232,9.9454
1774367228.146,-28.396,23.252,0.2052,-0.0812,-0.0021,0.7808,-0.7165,9.6938
1774367228.253,-28.347,23.263,0.2052,-0.0812,-0.0021,0.7576,-0.6156,9.6955
1774367228.366,-28.298,23.273,0.2052,-0.0812,-0.0021,0.7887,0.1789,9.8042
1774367228.493,-28.249,23.283,0.2052,-0.0812,-0.0021,1.1397,0.0301,9.9836
1774367228.610,-28.200,23.293,0.2052,-0.0813,-0.0021,0.7986,-0.8695,9.6869
1774367228.724,-28.151,23.303,0.2052,-0.0813,-0.0021,0.7979,-0.8671,9.6870
1774367228.839,-28.102,23.314,0.2052,-0.0812,-0.0021,0.7936,-0.8229,9.6889
1774367228.946,-28.053,23.324,0.2052,-0.0812,-0.0021,0.7532,0.2053,9.7881
1774367229.050,-28.004,23.334,0.2052,-0.0813,-0.0021,0.9696,1.1970,9.9495
1774367229.167,-27.955,23.344,0.2052,-0.0812,-0.0021,0.9733,1.1528,9.9467
1774367229.276,-27.906,23.354,0.2052,-0.0812,-0.0021,0.9719,1.1559,9.9470
1774367229.386,-27.857,23.365,0.2052,-0.0812,-0.0021,0.6476,-0.0190,9.7136
1774367229.511,-27.809,23.375,0.2052,-0.0812,-0.0021,0.6137,0.1657,9.7191
1774367229.622,-27.760,23.385,0.2052,-0.0812,-0.0021,0.7956,-0.8412,9.6881
1774367229.724,-27.711,23.395,0.2052,-0.0812,-0.0021,0.7901,-0.7974,9.6901
1774367229.834,-27.662,23.405,0.2052,-0.0812,-0.0021,0.7182,-0.3976,9.7022
1774367229.947,-27.613,23.415,0.2052,-0.0812,-0.0021,0.8719,1.0985,9.8833
1774367230.050,-27.564,23.426,0.2052,-0.0812,-0.0021,0.7872,-0.7733,9.6911
1774367230.154,-27.515,23.436,0.2052,-0.0812,-0.0021,0.7942,-0.8282,9.6887
1774367230.267,-27.466,23.446,0.2052,-0.0812,-0.0021,0.6932,0.1703,9.7509
1774367230.378,-27.417,23.456,0.2052,-0.0813,-0.0021,0.7958,-0.8437,9.6880
1774367230.482,-27.368,23.466,0.2052,-0.0812,-0.0021,0.9689,1.1912,9.9495
1774367230.585,-27.319,23.477,0.2052,-0.0812,-0.0021,0.9736,1.1121,9.9445
1774367230.696,-27.270,23.487,0.2052,-0.0813,-0.0021,0.8092,-0.9562,9.6830
1774367230.829,-27.221,23.497,0.2052,-0.0812,-0.0021,0.9772,1.0930,9.9430
1774367230.952,-27.172,23.507,0.2052,-0.0812,-0.0021,0.9697,1.1541,9.9473
1774367231.059,-27.123,23.517,0.2052,-0.0812,-0.0021,0.7880,-0.7730,9.6911
1774367231.161,-27.074,23.528,0.2052,-0.0812,-0.0021,0.7948,-0.8365,9.6883
1774367231.267,-27.025,23.538,0.2052,-0.0812,-0.0021,0.7389,-0.5277,9.6977
1774367231.370,-26.976,23.548,0.2052,-0.0813,-0.0021,0.4773,1.1978,9.6757
1774367231.485,-26.927,23.558,0.2052,-0.0813,-0.0021,0.8793,1.0995,9.8865
1774367231.598,-26.878,23.568,0.2052,-0.0812,-0.0021,0.7936,-0.8223,9.6890
1774367231.707,-26.829,23.578,0.2052,-0.0812,-0.0021,0.7937,-0.8176,9.6889
1774367231.810,-26.781,23.589,0.2052,-0.0812,-0.0021,0.7981,-0.8606,9.6872
1774367231.916,-26.732,23.599,0.2052,-0.0813,-0.0021,0.9695,1.2019,9.9497
1774367232.021,-26.683,23.609,0.2052,-0.0812,-0.0021,0.9005,0.9702,9.8944
1774367232.134,-26.634,23.619,0.2052,-0.0812,-0.0021,0.7529,0.1848,9.7856
1774367232.246,-26.585,23.629,0.2052,-0.0812,-0.0021,0.9725,1.1738,9.9479
1774367232.357,-26.536,23.640,0.2052,-0.0813,-0.0021,0.9690,1.2211,9.9511
1774367232.466,-26.487,23.650,0.2052,-0.0812,-0.0021,0.6839,0.1358,9.7418
1774367232.569,-26.438,23.660,0.2052,-0.0812,-0.0021,0.5855,0.3471,9.7260
1774367232.674,-26.389,23.670,0.2052,-0.0812,-0.0021,0.6954,-0.0300,9.7301
1774367232.786,-26.340,23.680,0.2052,-0.0812,-0.0021,0.7947,-0.8342,9.6885
1774367232.898,-26.291,23.691,0.2052,-0.0813,-0.0021,0.7707,0.2455,9.7956
1774367233.011,-26.242,23.701,0.2052,-0.0812,-0.0021,0.9755,1.1398,9.9458
1774367233.121,-26.193,23.711,0.2052,-0.0812,-0.0021,0.7086,0.1807,9.7607
1774367233.233,-26.144,23.721,0.2052,-0.0812,-0.0021,0.7381,0.3415,9.7806
1774367233.346,-26.095,23.731,0.2052,-0.0813,-0.0021,0.6968,-0.0371,9.7301
1774367233.459,-26.046,23.742,0.2052,-0.0812,-0.0021,0.7963,-0.8456,9.6879
1774367233.583,-25.997,23.752,0.2052,-0.0812,-0.0021,0.9716,1.1707,9.9480
1774367233.695,-25.948,23.762,0.2052,-0.0812,-0.0021,0.7513,0.3231,9.7907
1774367233.801,-25.899,23.772,0.2052,-0.0813,-0.0021,0.9695,1.2206,9.9508
1774367233.912,-25.850,23.782,0.2052,-0.0812,-0.0021,0.7886,-0.7828,9.6908
1774367234.022,-25.802,23.792,0.2052,-0.0813,-0.0021,0.7403,0.3485,9.7839
1774367234.133,-25.753,23.803,0.2052,-0.0812,-0.0021,0.8642,0.7907,9.8645
1774367234.238,-25.704,23.813,0.2052,-0.0812,-0.0021,0.7906,-0.8003,9.6900
1774367234.347,-25.655,23.823,0.2052,-0.0812,-0.0021,0.9771,1.1091,9.9437
1774367234.454,-25.606,23.833,0.2052,-0.0812,-0.0021,0.7902,-0.7949,9.6902
1774367234.558,-25.557,23.843,0.2052,-0.0812,-0.0021,0.7929,-0.8194,9.6891
1774367234.663,-25.508,23.854,0.2052,-0.0812,-0.0021,0.5812,0.3800,9.7277
1774367234.774,-25.459,23.864,0.2052,-0.0812,-0.0021,0.6981,-0.0527,9.7290
1774367234.878,-25.410,23.874,0.2052,-0.0812,-0.0021,0.7895,-0.7896,9.6905
1774367234.983,-25.361,23.884,0.2052,-0.0812,-0.0021,1.1129,-0.0389,9.9602
1774367235.091,-25.312,23.894,0.2052,-0.0812,-0.0021,0.7630,0.1727,9.7896
1774367235.196,-25.263,23.905,0.2052,-0.0812,-0.0021,0.9711,1.1587,9.9473
1774367235.307,-25.214,23.915,0.2052,-0.0812,-0.0021,0.8037,-0.9054,9.6850
1774367235.416,-25.165,23.925,0.2052,-0.0812,-0.0021,0.7945,-0.8353,9.6884
1774367235.527,-25.116,23.935,0.2052,-0.0812,-0.0021,0.9682,1.1810,9.9490
1774367235.630,-25.067,23.945,0.2052,-0.0812,-0.0021,0.7913,-0.8035,9.6898
1774367235.761,-25.018,23.955,0.2052,-0.0812,-0.0021,0.7960,-0.8435,9.6879
1774367235.870,-24.969,23.966,0.2052,-0.0813,-0.0021,0.7766,-0.7217,9.6929
1774367235.995,-24.920,23.976,0.2052,-0.0812,-0.0021,0.7838,-0.7428,9.6926
1774367236.103,-24.871,23.986,0.2052,-0.0812,-0.0021,0.7973,-0.8600,9.6873
1774367236.208,-24.823,23.996,0.2052,-0.0812,-0.0021,0.7940,-0.8251,9.6888
1774367236.315,-24.774,24.006,0.2052,-0.0812,-0.0021,0.7141,0.1779,9.7632
1774367236.420,-24.725,24.017,0.2052,-0.0813,-0.0021,0.4795,1.2044,9.6759
1774367236.523,-24.676,24.027,0.2052,-0.0812,-0.0021,0.7939,-0.8229,9.6889
1774367236.625,-24.627,24.037,0.2052,-0.0812,-0.0021,0.7941,-0.8274,9.6886
1774367236.729,-24.578,24.047,0.2052,-0.0812,-0.0021,0.9743,1.1469,9.9461
1774367236.860,-24.529,24.057,0.2052,-0.0812,-0.0021,0.7906,-0.8021,9.6899
1774367236.970,-24.480,24.068,0.2052,-0.0812,-0.0021,0.8036,0.5324,9.8202
1774367237.098,-24.431,24.078,0.2052,-0.0812,-0.0021,0.8003,-0.8776,9.6864
1774367237.205,-24.382,24.088,0.2052,-0.0812,-0.0021,0.5606,0.5100,9.7330
1774367237.309,-24.333,24.098,0.2052,-0.0812,-0.0021,0.9724,1.1668,9.9475
1774367237.418,-24.284,24.108,0.2052,-0.0812,-0.0021,0.6933,-0.2242,9.7100
1774367237.525,-24.235,24.118,0.2052,-0.0812,-0.0021,0.7951,-0.8417,9.6881
1774367237.632,-24.186,24.129,0.2052,-0.0812,-0.0021,0.7191,-0.4080,9.7015
1774367237.735,-24.137,24.139,0.2052,-0.0812,-0.0021,0.5820,0.3565,9.7259
1774367237.842,-24.088,24.149,0.2052,-0.0813,-0.0021,0.4791,1.2098,9.6760
1774367237.947,-24.039,24.159,0.2052,-0.0812,-0.0021,0.6527,-0.0380,9.7135
1774367238.049,-23.990,24.169,0.2052,-0.0812,-0.0021,0.6467,-0.0176,9.7133
1774367238.162,-23.941,24.180,0.2052,-0.0812,-0.0021,0.7793,0.1760,9.7991
1774367238.277,-23.892,24.190,0.2052,-0.0813,-0.0021,0.7679,0.2614,9.7960
1774367238.382,-23.843,24.200,0.2052,-0.0812,-0.0021,0.7937,-0.8275,9.6888
1774367238.487,-23.795,24.210,0.2052,-0.0812,-0.0021,0.7425,-0.5453,9.6969
1774367238.607,-23.746,24.220,0.2052,-0.0812,-0.0021,0.5721,0.4139,9.7281
1774367238.722,-23.697,24.231,0.2052,-0.0812,-0.0021,0.5840,0.3539,9.7264
1774367238.834,-23.648,24.241,0.2052,-0.0812,-0.0021,0.7333,0.2445,9.7819
1774367238.963,-23.599,24.251,0.2052,-0.0812,-0.0021,0.8505,0.6071,9.8487
1774367239.080,-23.550,24.261,0.2052,-0.0812,-0.0021,0.9692,1.1887,9.9493
1774367239.189,-23.501,24.271,0.2052,-0.0812,-0.0021,0.9711,1.1669,9.9477
1774367239.307,-23.452,24.282,0.2052,-0.0812,-0.0021,0.9723,1.1564,9.9469
1774367239.419,-23.403,24.292,0.2052,-0.0812,-0.0021,0.7970,-0.8530,9.6876
1774367239.526,-23.354,24.302,0.2052,-0.0812,-0.0021,0.7942,-0.8308,9.6886
1774367239.640,-23.305,24.312,0.2052,-0.0812,-0.0021,0.5786,0.3998,9.7286
1774367239.761,-23.256,24.322,0.2052,-0.0812,-0.0021,0.7860,-0.7640,9.6916
1774367239.869,-23.207,24.332,0.2052,-0.0813,-0.0021,0.7759,-0.7150,9.6932
1774367239.982,-23.158,24.343,0.2052,-0.0812,-0.0021,0.9736,1.1294,9.9454
1774367240.092,-23.109,24.353,0.2052,-0.0812,-0.0021,0.7985,-0.8645,9.6870
1774367240.199,-23.060,24.363,0.2052,-0.0813,-0.0021,0.7941,-0.8302,9.6886
1774367240.307,-23.011,24.373,0.2052,-0.0812,-0.0021,0.8009,-0.8860,9.6861
1774367240.422,-22.962,24.383,0.2052,-0.0813,-0.0021,0.7673,0.2647,9.7960
1774367240.526,-22.913,24.394,0.2052,-0.0813,-0.0021,0.9690,1.2197,9.9510
1774367240.631,-22.865,24.404,0.2049,-0.0812,-0.0021,0.7967,-0.8536,9.6872
1774367240.743,-22.819,24.413,0.1989,-0.0812,-0.0021,0.7988,-0.8755,9.6864
1774367240.856,-22.779,24.421,0.1848,-0.0812,-0.0021,0.9075,1.0941,9.9027
1774367240.965,-22.743,24.427,0.1627,-0.0812,-0.0021,0.7938,-0.8349,9.6883
1774367241.078,-22.712,24.432,0.1326,-0.0812,-0.0021,0.6864,0.1148,9.7408
1774367241.193,-22.686,24.435,0.0945,-0.0812,-0.0021,0.7821,-0.7386,9.6927
1774367241.301,-22.665,24.436,0.0485,-0.0812,-0.0020,1.0590,-0.8340,9.7859
1774367241.414,-22.649,24.437,-0.0056,-0.0811,-0.0019,0.7662,0.7050,9.8294
1774367241.528,-22.638,24.436,-0.0674,-0.0799,-0.0003,0.8462,-0.7130,9.6982
1774367241.642,-22.625,24.435,-0.1266,-0.0790,0.0008,0.7843,-0.5517,9.7376
1774367241.751,-22.607,24.432,-0.1778,-0.0790,0.0007,0.7844,-0.2047,9.7602
1774367241.860,-22.584,24.428,-0.2210,-0.0795,-0.0000,0.9728,-1.9460,9.6524
1774367241.975,-22.557,24.421,-0.2562,-0.0800,-0.0014,0.3288,1.0330,9.6763
1774367242.080,-22.525,24.412,-0.2834,-0.0793,0.0001,0.7722,0.0237,9.7686
1774367242.189,-22.489,24.401,-0.3026,-0.0794,0.0001,1.0089,3.5391,9.7376
1774367242.296,-22.448,24.388,-0.3138,-0.0796,0.0002,0.6859,-1.3854,9.7785
1774367242.405,-22.403,24.373,-0.3173,-0.0799,-0.0002,0.8969,-0.4249,9.7657
1774367242.518,-22.355,24.358,-0.3180,-0.0803,-0.0008,0.7732,0.0161,9.7696
1774367242.627,-22.308,24.342,-0.3187,-0.0808,-0.0015,0.3595,0.8865,9.6709
1774367242.737,-22.260,24.326,-0.3194,-0.0808,-0.0015,0.8256,-0.5662,9.7126
1774367242.846,-22.213,24.311,-0.3200,-0.0810,-0.0018,0.6216,0.6086,9.7628
1774367242.950,-22.165,24.295,-0.3206,-0.0802,-0.0017,0.8036,-0.4853,9.7204
1774367243.064,-22.118,24.279,-0.3211,-0.0801,-0.0018,0.7921,-0.1617,9.7463
1774367243.169,-22.070,24.263,-0.3215,-0.0803,-0.0019,0.7620,0.6368,9.8354
1774367243.274,-22.023,24.247,-0.3220,-0.0796,-0.0017,0.8018,-0.5976,9.7147
1774367243.389,-21.975,24.232,-0.3224,-0.0798,-0.0018,0.7854,-0.0715,9.7554
1774367243.504,-21.928,24.216,-0.3227,-0.0799,-0.0019,0.7615,0.5688,9.8272
1774367243.616,-21.881,24.200,-0.3231,-0.0794,-0.0017,0.8010,-0.6527,9.7122
1774367243.729,-21.833,24.184,-0.3234,-0.0796,-0.0018,0.7787,0.0802,9.7703
1774367243.842,-21.786,24.168,-0.3237,-0.0797,-0.0019,0.7630,0.4911,9.8174
1774367243.954,-21.738,24.152,-0.3239,-0.0793,-0.0016,0.8020,-0.7359,9.7079
1774367244.059,-21.691,24.136,-0.3242,-0.0796,-0.0019,0.7711,0.2796,9.7915
1774367244.170,-21.644,24.120,-0.3244,-0.0796,-0.0019,0.7661,0.3911,9.8051
1774367244.275,-21.596,24.104,-0.3246,-0.0792,-0.0016,0.8020,-0.7556,9.7071
1774367244.380,-21.549,24.089,-0.3248,-0.0797,-0.0019,0.7663,0.4023,9.8059
1774367244.485,-21.501,24.073,-0.3249,-0.0795,-0.0018,0.7702,0.2711,9.7911
1774367244.593,-21.454,24.057,-0.3251,-0.0792,-0.0016,0.8014,-0.7414,9.7080
1774367244.702,-21.407,24.041,-0.3252,-0.0797,-0.0019,0.7622,0.5052,9.8187
1774367244.805,-21.359,24.025,-0.3254,-0.0797,-0.0016,0.7767,0.1509,9.7752
1774367244.916,-21.312,24.009,-0.3255,-0.0793,-0.0015,0.8045,-0.7853,9.7035
1774367245.029,-21.265,23.993,-0.3256,-0.0798,-0.0018,0.7595,0.6026,9.8327
1774367245.136,-21.217,23.977,-0.3257,-0.0795,-0.0017,0.7795,0.0341,9.7636
1774367245.239,-21.170,23.961,-0.3258,-0.0792,-0.0016,0.8026,-0.7487,9.7055
1774367245.347,-21.122,23.945,-0.3259,-0.0798,-0.0019,0.7588,0.5992,9.8329
1774367245.453,-21.075,23.929,-0.3260,-0.0794,-0.0017,0.7830,-0.0847,9.7521
1774367245.568,-21.028,23.913,-0.3261,-0.0792,-0.0016,0.7997,-0.6488,9.7109
1774367245.673,-20.980,23.897,-0.3261,-0.0798,-0.0019,0.7586,0.5973,9.8329
1774367245.785,-20.933,23.881,-0.3262,-0.0793,-0.0017,0.7862,-0.1860,9.7427
1774367245.894,-20.886,23.865,-0.3263,-0.0792,-0.0017,0.7982,-0.5944,9.7136
1774367246.000,-20.838,23.849,-0.3263,-0.0798,-0.0019,0.7585,0.5948,9.8327
1774367246.110,-20.791,23.833,-0.3264,-0.0793,-0.0017,0.7866,-0.1929,9.7413
1774367246.222,-20.743,23.816,-0.3264,-0.0792,-0.0017,0.7972,-0.5518,9.7155
1774367246.328,-20.696,23.800,-0.3265,-0.0799,-0.0017,0.7597,0.5982,9.8320
1774367246.437,-20.649,23.784,-0.3265,-0.0793,-0.0015,0.7944,-0.4127,9.7241
1774367246.554,-20.601,23.768,-0.3265,-0.0794,-0.0016,0.7934,-0.3929,9.7264
1774367246.666,-20.554,23.752,-0.3266,-0.0798,-0.0018,0.7501,0.8227,9.8571
1774367246.777,-20.507,23.736,-0.3266,-0.0792,-0.0016,0.7963,-0.4990,9.7176
1774367246.890,-20.459,23.720,-0.3266,-0.0793,-0.0017,0.7913,-0.3350,9.7301
1774367246.996,-20.412,23.704,-0.3266,-0.0798,-0.0019,0.7482,0.8583,9.8638
1774367247.109,-20.365,23.688,-0.3267,-0.0792,-0.0016,0.7963,-0.5006,9.7164
1774367247.213,-20.317,23.672,-0.3267,-0.0793,-0.0017,0.7902,-0.2947,9.7321
1774367247.318,-20.270,23.656,-0.3267,-0.0798,-0.0019,0.7463,0.9093,9.8706
1774367247.436,-20.223,23.640,-0.3267,-0.0791,-0.0016,0.7999,-0.6128,9.7074
1774367247.546,-20.175,23.624,-0.3268,-0.0792,-0.0017,0.7937,-0.3983,9.7227
1774367247.658,-20.128,23.608,-0.3268,-0.0798,-0.0020,0.7590,0.5855,9.8318
1774367247.761,-20.081,23.592,-0.3268,-0.0794,-0.0015,0.7893,-0.1734,9.7359
1774367247.865,-20.033,23.576,-0.3268,-0.0792,-0.0014,0.8067,-0.7968,9.6952
1774367247.983,-19.986,23.560,-0.3268,-0.0799,-0.0018,0.7608,0.5883,9.8314
1774367248.094,-19.938,23.544,-0.3268,-0.0794,-0.0017,0.7776,0.1751,9.7651
1774367248.205,-19.891,23.528,-0.3268,-0.0790,-0.0015,0.8139,-1.0766,9.6792
1774367248.308,-19.844,23.512,-0.3268,-0.0799,-0.0019,0.7616,0.5836,9.8312
1774367248.411,-19.796,23.496,-0.3268,-0.0801,-0.0020,0.7626,0.5596,9.8288
1774367248.515,-19.749,23.480,-0.3269,-0.0801,-0.0019,0.8329,-5.0099,9.1472
1774367248.619,-19.702,23.463,-0.3269,-0.0800,-0.0019,0.7603,0.5724,9.8302
1774367248.721,-19.654,23.447,-0.3269,-0.0800,-0.0019,0.7595,0.5772,9.8307
1774367248.822,-19.607,23.431,-0.3269,-0.0799,-0.0018,0.7809,0.0211,9.7727
1774367248.929,-19.560,23.415,-0.3269,-0.0796,-0.0015,-0.9701,3.6861,17.4411
1774367249.038,-19.512,23.399,-0.3269,-0.0791,-0.0012,0.8216,-1.2117,9.6720
1774367249.140,-19.465,23.383,-0.3269,-0.0800,-0.0017,0.7619,0.5892,9.8312
1774367249.254,-19.418,23.367,-0.3269,-0.0802,-0.0018,0.7624,0.5615,9.8285
1774367249.364,-19.370,23.351,-0.3269,-0.0804,-0.0017,1.1150,-2.4054,9.6402
1774367249.471,-19.323,23.335,-0.3269,-0.0795,0.0004,0.6920,1.1205,9.7728
1774367249.586,-19.276,23.319,-0.3269,-0.0799,-0.0002,0.8641,-0.7162,9.6919
1774367249.695,-19.228,23.303,-0.3269,-0.0804,-0.0008,0.8232,-0.5755,9.7022
1774367249.804,-19.181,23.287,-0.3269,-0.0807,-0.0012,0.4252,1.9556,9.8132
1774367249.909,-19.133,23.271,-0.3269,-0.0807,-0.0013,0.6369,0.6480,9.7638
1774367250.021,-19.086,23.255,-0.3269,-0.0808,-0.0014,0.6350,0.6414,9.7638
1774367250.130,-19.039,23.239,-0.3269,-0.0808,-0.0015,1.0001,-1.9666,9.6271
1774367250.240,-18.991,23.223,-0.3269,-0.0808,-0.0015,0.5485,1.2122,9.8068
1774367250.350,-18.944,23.207,-0.3269,-0.0810,-0.0015,1.3306,0.9084,10.1850
1774367250.455,-18.897,23.191,-0.3269,-0.0813,-0.0020,1.3235,-1.9777,9.8697
1774367250.559,-18.849,23.174,-0.3269,-0.0810,-0.0016,0.9396,1.1488,9.9455
1774367250.664,-18.802,23.158,-0.3269,-0.0811,-0.0019,0.8041,-0.8802,9.6840
1774367250.772,-18.755,23.142,-0.3269,-0.0812,-0.0019,0.8304,-1.1138,9.6758
1774367250.885,-18.707,23.126,-0.3269,-0.0812,-0.0019,0.7918,-0.7923,9.6900
1774367250.994,-18.660,23.110,-0.3269,-0.0812,-0.0020,0.7905,-0.7832,9.6904
1774367251.104,-18.613,23.094,-0.3269,-0.0812,-0.0020,0.7760,0.1835,9.7971
1774367251.217,-18.565,23.078,-0.3269,-0.0812,-0.0020,0.6962,-0.0411,9.7285
1774367251.327,-18.518,23.062,-0.3269,-0.0812,-0.0021,0.7985,-0.8628,9.6871
1774367251.441,-18.471,23.046,-0.3269,-0.0812,-0.0020,0.5861,0.3486,9.7259
1774367251.556,-18.423,23.030,-0.3269,-0.0812,-0.0020,0.5961,0.2671,9.7218
1774367251.671,-18.376,23.014,-0.3269,-0.0812,-0.0021,0.7903,-0.7977,9.6901
1774367251.777,-18.328,22.998,-0.3269,-0.0812,-0.0021,0.9703,1.1867,9.9486
1774367251.887,-18.281,22.982,-0.3269,-0.0812,-0.0021,0.9684,1.1877,9.9491
1774367252.000,-18.234,22.966,-0.3269,-0.0812,-0.0021,0.5814,0.3554,9.7254
1774367252.140,-18.186,22.950,-0.3269,-0.0812,-0.0021,0.5997,0.2606,9.7227
1774367252.254,-18.139,22.934,-0.3269,-0.0812,-0.0021,0.5810,0.3651,9.7264
1774367252.367,-18.092,22.918,-0.3269,-0.0812,-0.0021,0.7866,-0.7739,9.6910
1774367252.475,-18.044,22.901,-0.3269,-0.0812,-0.0021,0.9736,1.1280,9.9454
1774367252.584,-17.997,22.885,-0.3269,-0.0812,-0.0021,0.7947,-0.8345,9.6884
1774367252.690,-17.950,22.869,-0.3269,-0.0812,-0.0021,0.4770,1.2077,9.6760
1774367252.802,-17.902,22.853,-0.3269,-0.0812,-0.0021,0.5694,0.4341,9.7292
1774367252.914,-17.855,22.837,-0.3269,-0.0812,-0.0021,0.7886,-0.7847,9.6907
1774367253.032,-17.808,22.821,-0.3269,-0.0812,-0.0021,0.9179,1.0471,9.9077
1774367253.143,-17.760,22.805,-0.3269,-0.0812,-0.0021,0.6449,-0.0031,9.7139
1774367253.249,-17.713,22.789,-0.3269,-0.0812,-0.0021,0.5793,0.3664,9.7262
1774367253.355,-17.666,22.773,-0.3269,-0.0812,-0.0021,0.7053,0.1467,9.7545
1774367253.469,-17.618,22.757,-0.3269,-0.0812,-0.0021,0.7974,-0.8579,9.6874
1774367253.576,-17.571,22.741,-0.3269,-0.0812,-0.0021,0.9695,1.1876,9.9492
1774367253.690,-17.524,22.725,-0.3269,-0.0813,-0.0021,0.9717,1.1835,9.9485
1774367253.796,-17.476,22.709,-0.3269,-0.0813,-0.0021,0.4782,1.2039,9.6759
1774367253.905,-17.429,22.693,-0.3269,-0.0812,-0.0021,0.5820,0.3762,9.7274
1774367254.009,-17.381,22.677,-0.3269,-0.0813,-0.0021,0.7985,-0.8668,9.6870
1774367254.114,-17.334,22.661,-0.3269,-0.0812,-0.0021,0.9674,1.1853,9.9492
1774367254.220,-17.287,22.645,-0.3269,-0.0812,-0.0021,0.9735,1.1549,9.9468
1774367254.325,-17.239,22.629,-0.3269,-0.0812,-0.0021,0.8053,-0.9212,9.6845
1774367254.429,-17.192,22.612,-0.3269,-0.0812,-0.0021,0.9734,1.1600,9.9471
1774367254.532,-17.145,22.596,-0.3269,-0.0812,-0.0021,0.6503,-0.0334,9.7128
1774367254.647,-17.097,22.580,-0.3269,-0.0812,-0.0021,0.7908,-0.8025,9.6899
1774367254.760,-17.050,22.564,-0.3269,-0.0812,-0.0021,0.7725,0.1539,9.7928
1774367254.866,-17.003,22.548,-0.3269,-0.0812,-0.0021,0.7993,-0.8733,9.6867
1774367254.975,-16.955,22.532,-0.3269,-0.0812,-0.0021,0.8008,-0.8833,9.6861
1774367255.094,-16.908,22.516,-0.3269,-0.0813,-0.0021,0.7959,-0.8470,9.6878
1774367255.212,-16.861,22.500,-0.3269,-0.0812,-0.0021,0.7873,-0.7732,9.6912
1774367255.320,-16.813,22.484,-0.3269,-0.0812,-0.0021,0.9702,1.1907,9.9493
1774367255.423,-16.766,22.468,-0.3269,-0.0812,-0.0021,0.9716,1.1715,9.9478
1774367255.539,-16.719,22.452,-0.3269,-0.0812,-0.0021,0.7062,-0.3117,9.7066
1774367255.641,-16.671,22.436,-0.3269,-0.0812,-0.0021,0.4750,1.1961,9.6757
1774367255.764,-16.624,22.420,-0.3269,-0.0812,-0.0021,0.7827,-0.7328,9.6930
1774367255.878,-16.576,22.404,-0.3269,-0.0812,-0.0021,0.9724,1.1497,9.9466
1774367255.983,-16.529,22.388,-0.3269,-0.0812,-0.0021,0.7841,-0.7440,9.6926
1774367256.097,-16.482,22.372,-0.3269,-0.0812,-0.0021,1.1232,-0.0322,9.9665
1774367256.202,-16.434,22.356,-0.3269,-0.0812,-0.0021,0.7913,-0.8041,9.6897
1774367256.327,-16.387,22.339,-0.3269,-0.0812,-0.0021,0.7842,-0.7397,9.6926
1774367256.434,-16.340,22.323,-0.3269,-0.0812,-0.0021,0.7934,-0.8184,9.6889
1774367256.546,-16.292,22.307,-0.3269,-0.0812,-0.0021,0.7635,0.2898,9.7968
1774367256.654,-16.245,22.291,-0.3269,-0.0812,-0.0021,0.5851,0.3498,9.7261
1774367256.761,-16.198,22.275,-0.3269,-0.0812,-0.0021,0.6958,-0.0334,9.7299
1774367256.867,-16.150,22.259,-0.3269,-0.0812,-0.0021,0.7912,0.1579,9.8036
1774367256.979,-16.103,22.243,-0.3269,-0.0812,-0.0021,0.9709,1.1658,9.9477
1774367257.081,-16.056,22.227,-0.3269,-0.0812,-0.0021,0.7211,-0.3973,9.7037
1774367257.190,-16.008,22.211,-0.3269,-0.0812,-0.0021,0.7915,-0.8061,9.6896
1774367257.301,-15.961,22.195,-0.3269,-0.0812,-0.0021,0.7962,-0.8444,9.6879
1774367257.405,-15.914,22.179,-0.3269,-0.0812,-0.0021,0.7879,-0.7786,9.6910
1774367257.509,-15.866,22.163,-0.3269,-0.0812,-0.0021,0.7017,-0.0953,9.7262
1774367257.627,-15.819,22.147,-0.3269,-0.0812,-0.0021,0.7976,-0.8587,9.6873
